address,bathrooms,country,detailedType_typology,detailedType_subTypology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,hasParkingSpace,parkingSpaceIncluded,parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts_subtitle,suggestedTexts_title,thumbnail,url,geopoint
"calle López de Hoyos, 138",1,es,flat,,4136,Chamartín,True,,4,False,False,True,False,False,40.4451294,-3.6727153,Madrid,Prosperidad,False,12,rent,True,True,,900.0,15.0,1977545.0,flat,Madrid,1,True,60.0,good,"Prosperidad, Madrid","Piso en calle López de Hoyos, 138",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/80/c0/604431533.jpg,https://www.idealista.com/inmueble/1977545/,POINT(-3.6727153 40.4451294)
barrio Chueca-Justicia,2,es,flat,,1385,Centro,False,JSC-A-3032,2,False,False,False,False,False,40.4274206,-3.6959098,Madrid,Chueca-Justicia,False,28,rent,,,,2000.0,15.0,8.1787646E7,flat,Madrid,3,False,130.0,good,"Chueca-Justicia, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/5f/b7/584445895.jpg,https://www.idealista.com/inmueble/81787646/,POINT(-3.6959098 40.4274206)
"calle Grafal, 7",1,es,flat,,551,Centro,True,,3,False,False,True,False,False,40.4128483,-3.7083425,Madrid,Palacio,False,11,rent,,,,1450.0,24.0,4.0543486E7,flat,Madrid,1,True,60.0,good,"Palacio, Madrid","Piso en calle Grafal, 7",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/25/8b/617211774.jpg,https://www.idealista.com/inmueble/40543486/,POINT(-3.7083425 40.4128483)
barrio Zofío,2,es,flat,,4392,Usera,False,KH00082,-1,False,False,True,False,False,40.378698,-3.718556,Madrid,Zofío,False,17,rent,True,True,,1000.0,10.0,8.3220988E7,flat,Madrid,3,False,103.0,good,"Zofío, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/2d/9a/613786882.jpg,https://www.idealista.com/inmueble/83220988/,POINT(-3.718556 40.378698)
"calle de Almagro, Madrid",1,es,flat,,1887,Chamberí,False,almagro,-1,False,False,True,False,False,40.4314528,-3.693227,Madrid,Almagro,False,8,rent,,,,1000.0,14.0,8.3223982E7,flat,Madrid,2,False,73.0,good,"Almagro, Madrid","Piso en calle de Almagro, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/6c/1d/613873697.jpg,https://www.idealista.com/inmueble/83223982/,POINT(-3.693227 40.4314528)
"chinchilla, 1",1,es,flat,,298,Centro,True,3248-14233,3,False,False,True,False,False,40.4193376,-3.7040793,Madrid,Sol,False,21,rent,,,,990.0,21.0,8.2937382E7,flat,Madrid,1,True,47.0,good,"Sol, Madrid","Piso en chinchilla, 1",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/28/b0/607946212.jpg,https://www.idealista.com/inmueble/82937382/,POINT(-3.7040793 40.4193376)
Golf - El Carralero,3,es,flat,,14322,Golf - El Carralero,True,2297,2,False,False,True,False,False,40.4552241,-3.8656291,Majadahonda,,False,23,rent,True,True,,1600.0,11.0,8.2821476E7,flat,Madrid,4,False,140.0,good,"Golf - El Carralero, Majadahonda",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/27/8d/605705396.jpg,https://www.idealista.com/inmueble/82821476/,POINT(-3.8656291 40.4552241)
"calle de Barbieri, Madrid",1,es,flat,,562,Centro,True,,1,False,False,True,False,False,40.4196695,-3.6988297,Madrid,Chueca-Justicia,False,12,rent,,,,1000.0,19.0,8.2868625E7,flat,Madrid,1,False,54.0,good,"Chueca-Justicia, Madrid","Piso en calle de Barbieri, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/74/df/610541256.jpg,https://www.idealista.com/inmueble/82868625/,POINT(-3.6988297 40.4196695)
"paseo de la Castellana, 255",3,es,flat,,6524,Tetuán,True,,7,False,False,True,True,False,40.473985,-3.6877307,Madrid,Ventilla-Almenara,False,10,rent,,,,2050.0,13.0,3.9159324E7,flat,Madrid,2,True,152.0,good,"Ventilla-Almenara, Madrid","Piso en paseo de la Castellana, 255",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/f4/8a/254965423.jpg,https://www.idealista.com/inmueble/39159324/,POINT(-3.6877307 40.473985)
Universidad,2,es,flat,,11714,Universidad,True,,1,False,False,True,False,False,40.313001,-3.7288968,Getafe,,False,17,rent,True,True,,1000.0,10.0,8.3125896E7,flat,Madrid,3,False,100.0,good,"Universidad, Getafe",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/4c/15/611992558.jpg,https://www.idealista.com/inmueble/83125896/,POINT(-3.7288968 40.313001)
"calle Bausá, 19",1,es,flat,,6506,Ciudad Lineal,True,,11,False,False,True,False,False,40.4684523,-3.6683856,Madrid,Costillares,False,25,rent,True,False,1150.0,1050.0,22.0,8.3044149E7,flat,Madrid,1,True,47.0,good,"Costillares, Madrid","Piso en calle Bausá, 19",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/7b/54/610474098.jpg,https://www.idealista.com/inmueble/83044149/,POINT(-3.6683856 40.4684523)
"calle del Amparo, 49",1,es,flat,,830,Centro,True,,3,False,False,True,False,False,40.4092704,-3.702697,Madrid,Lavapiés-Embajadores,False,29,rent,,,,1000.0,17.0,8.299633E7,flat,Madrid,1,True,60.0,good,"Lavapiés-Embajadores, Madrid","Piso en calle del Amparo, 49",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/a4/c6/609474430.jpg,https://www.idealista.com/inmueble/82996330/,POINT(-3.702697 40.4092704)
"calle de los Caídos de la División Azul, 18",2,es,flat,,6132,Chamartín,False,,-1,False,False,True,False,False,40.4666945,-3.6736733,Madrid,Nueva España,False,17,rent,True,False,120.0,2100.0,14.0,8.2164315E7,flat,Madrid,3,True,150.0,good,"Nueva España, Madrid","Piso en calle de los Caídos de la División Azul, 18",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/f1/b0/595051449.jpg,https://www.idealista.com/inmueble/82164315/,POINT(-3.6736733 40.4666945)
"calle Clara del Rey, 39",1,es,flat,penthouse,4078,Chamartín,True,,7,False,False,True,False,False,40.4426553,-3.6701776,Madrid,Prosperidad,False,11,rent,,,,1000.0,15.0,8.2648987E7,penthouse,Madrid,1,True,67.0,good,"Prosperidad, Madrid","Ático en calle Clara del Rey, 39",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/28/dc/602401045.jpg,https://www.idealista.com/inmueble/82648987/,POINT(-3.6701776 40.4426553)
"calle del Duque de Alba, 11",1,es,flat,,574,Centro,False,,2,False,False,False,False,False,40.4117138,-3.7061334,Madrid,Lavapiés-Embajadores,False,11,rent,,,,800.0,22.0,3.8670839E7,flat,Madrid,1,True,37.0,good,"Lavapiés-Embajadores, Madrid","Piso en calle del Duque de Alba, 11",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/5d/f2/240590548.jpg,https://www.idealista.com/inmueble/38670839/,POINT(-3.7061334 40.4117138)
barrio Monteclaro,4,es,chalet,independantHouse,11680,Urbanizaciones,False,,0,False,False,False,False,False,40.4456949,-3.8367965,Pozuelo de Alarcón,Monteclaro,False,17,rent,True,True,,3900.0,11.0,8.2891972E7,chalet,Madrid,6,False,360.0,good,"Monteclaro, Pozuelo de Alarcón",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/f5/d5/607099934.jpg,https://www.idealista.com/inmueble/82891972/,POINT(-3.8367965 40.4456949)
"paseo Imperial, 35",1,es,flat,,1506,Arganzuela,True,,5,False,False,True,False,False,40.4070291,-3.7166919,Madrid,Imperial,False,6,rent,True,True,150.0,1000.0,18.0,8.3045575E7,flat,Madrid,1,True,56.0,good,"Imperial, Madrid","Piso en paseo Imperial, 35",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/e6/77/610501835.jpg,https://www.idealista.com/inmueble/83045575/,POINT(-3.7166919 40.4070291)
barrio Lavapiés-Embajadores,1,es,flat,,497,Centro,False,JSC-A-3342,2,False,False,False,False,False,40.4124138,-3.7060334,Madrid,Lavapiés-Embajadores,False,6,rent,,,,800.0,22.0,8.2958886E7,flat,Madrid,1,False,37.0,good,"Lavapiés-Embajadores, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/e3/49/608686935.jpg,https://www.idealista.com/inmueble/82958886/,POINT(-3.7060334 40.4124138)
"calle de Orense, 69",1,es,flat,,4709,Tetuán,True,,12,False,False,True,False,False,40.458392,-3.6946522,Madrid,Cuzco-Castillejos,False,10,rent,True,True,,1000.0,15.0,3.6929097E7,flat,Madrid,1,True,65.0,good,"Cuzco-Castillejos, Madrid","Piso en calle de Orense, 69",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/43/ae/208203898.jpg,https://www.idealista.com/inmueble/36929097/,POINT(-3.6946522 40.458392)
calle de Poniente,3,es,flat,,6268,Chamartín,True,,1,False,False,True,False,False,40.4702193,-3.6810667,Madrid,Castilla,False,13,rent,True,True,,3200.0,18.0,8.2934377E7,flat,Madrid,4,False,177.0,good,"Castilla, Madrid",Piso en calle de Poniente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/c6/2b/607890129.jpg,https://www.idealista.com/inmueble/82934377/,POINT(-3.6810667 40.4702193)
"calle de Berlín, 3",1,es,flat,studio,4420,Salamanca,True,,-1,False,False,True,False,False,40.4414792,-3.6633697,Madrid,Guindalera,False,8,rent,,,,1090.0,18.0,8.3053643E7,studio,Madrid,0,True,60.0,good,"Guindalera, Madrid","Estudio en calle de Berlín, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/ed/08/610649862.jpg,https://www.idealista.com/inmueble/83053643/,POINT(-3.6633697 40.4414792)
"calle de la Princesa, 23",1,es,flat,studio,1393,Moncloa,True,,14,False,False,True,False,False,40.4268439,-3.7137537,Madrid,Argüelles,False,15,rent,,,,1000.0,18.0,8.3059202E7,studio,Madrid,0,True,55.0,good,"Argüelles, Madrid","Estudio en calle de la Princesa, 23",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/1f/9e/610747173.jpg,https://www.idealista.com/inmueble/83059202/,POINT(-3.7137537 40.4268439)
barrio El Viso,2,es,flat,,3917,Chamartín,True,,5,False,False,True,False,False,40.4468024,-3.6802092,Madrid,El Viso,False,18,rent,True,False,150.0,2100.0,18.0,3.5998631E7,flat,Madrid,2,False,120.0,good,"El Viso, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/89/da/190134133.jpg,https://www.idealista.com/inmueble/35998631/,POINT(-3.6802092 40.4468024)
barrio Concepción,1,es,flat,,4662,Ciudad Lineal,True,,3,False,False,True,False,False,40.4362767,-3.6554781,Madrid,Concepción,False,9,rent,,,,1000.0,13.0,8.2463663E7,flat,Madrid,3,False,80.0,good,"Concepción, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/84/2e/598299515.jpg,https://www.idealista.com/inmueble/82463663/,POINT(-3.6554781 40.4362767)
"calle Divino Pastor, 16",1,es,flat,,1238,Centro,True,,5,False,False,True,False,False,40.4277945,-3.7044864,Madrid,Malasaña-Universidad,False,12,rent,,,,1050.0,21.0,8.2826448E7,flat,Madrid,1,True,50.0,good,"Malasaña-Universidad, Madrid","Piso en calle Divino Pastor, 16",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/de/37/605812180.jpg,https://www.idealista.com/inmueble/82826448/,POINT(-3.7044864 40.4277945)
FUENCARRAL,2,es,flat,,765,Centro,True,,3,False,False,True,False,False,40.4225959,-3.6996005,Madrid,Malasaña-Universidad,False,1,rent,,,,1600.0,12.0,8.2867281E7,flat,Madrid,2,False,136.0,good,"Malasaña-Universidad, Madrid",Piso en FUENCARRAL,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/9f/ed/606670941.jpg,https://www.idealista.com/inmueble/82867281/,POINT(-3.6996005 40.4225959)
"calle ana maría, 10",2,es,flat,duplex,5193,Tetuán,True,,3,False,False,True,False,False,40.4633328,-3.7018993,Madrid,Valdeacederas,False,4,rent,,,,1050.0,13.0,3.2206136E7,duplex,Madrid,2,True,80.0,good,"Valdeacederas, Madrid","Dúplex en calle ana maría, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/9a/df/128274813.jpg,https://www.idealista.com/inmueble/32206136/,POINT(-3.7018993 40.4633328)
"calle Nanclares de Oca, 14",2,es,flat,,11179,San Blas,True,,2,False,False,True,False,False,40.444586,-3.5772727,Madrid,Rejas,False,3,rent,True,False,100.0,1000.0,9.0,3.5870209E7,flat,Madrid,4,True,110.0,good,"Rejas, Madrid","Piso en calle Nanclares de Oca, 14",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/1e/e0/84/188104731.jpg,https://www.idealista.com/inmueble/35870209/,POINT(-3.5772727 40.444586)
"gran Vía, Madrid",1,es,flat,,481,Centro,False,,4,False,False,True,False,False,40.420779,-3.7024276,Madrid,Malasaña-Universidad,False,0,rent,,,,1250.0,17.0,8.2834042E7,flat,Madrid,2,False,74.0,good,"Malasaña-Universidad, Madrid","Piso en gran Vía, Madrid",,https://www.idealista.com/inmueble/82834042/,POINT(-3.7024276 40.420779)
calle María Ignacia,2,es,flat,penthouse,3997,Tetuán,True,MVB-A3018D,4,False,False,False,False,False,40.4524558,-3.7085217,Madrid,Bellas Vistas,False,16,rent,,,,1200.0,9.0,8.3463378E7,penthouse,Madrid,2,False,129.0,good,"Bellas Vistas, Madrid",Ático en calle María Ignacia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/eb/18/618489107.jpg,https://www.idealista.com/inmueble/83463378/,POINT(-3.7085217 40.4524558)
barrio Niño Jesús,3,es,flat,,3065,Retiro,True,,5,False,False,True,False,False,40.4089777,-3.6693876,Madrid,Niño Jesús,False,21,rent,,,,3600.0,17.0,8.3439346E7,flat,Madrid,4,False,212.0,good,"Niño Jesús, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/68/a5/618025147.jpg,https://www.idealista.com/inmueble/83439346/,POINT(-3.6693876 40.4089777)
"calle de Monteleon, Madrid",1,es,flat,,1389,Chamberí,True,03711,2,False,False,True,False,True,40.4291348,-3.7033885,Madrid,Trafalgar,False,11,rent,,,,1200.0,15.0,8.3049753E7,flat,Madrid,2,False,80.0,good,"Trafalgar, Madrid","Piso en calle de Monteleon, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/a0/f5/610577229.jpg,https://www.idealista.com/inmueble/83049753/,POINT(-3.7033885 40.4291348)
barrio Goya,1,es,flat,,2160,Salamanca,False,204487,6,False,False,True,False,False,40.4220962,-3.6796641,Madrid,Goya,False,15,rent,True,True,,1100.0,20.0,8.334771E7,flat,Madrid,1,False,55.0,good,"Goya, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/2f/aa/616260340.jpg,https://www.idealista.com/inmueble/83347710/,POINT(-3.6796641 40.4220962)
barrio Recoletos,1,es,flat,,2171,Salamanca,True,AM1810061,2,False,False,True,False,True,40.4259867,-3.6816319,Madrid,Recoletos,False,18,rent,,,,1750.0,27.0,8.2758088E7,flat,Madrid,1,False,65.0,good,"Recoletos, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/4e/74/604883823.jpg,https://www.idealista.com/inmueble/82758088/,POINT(-3.6816319 40.4259867)
"avenida General Perón, 32",1,es,flat,,4479,Tetuán,True,,25,False,False,True,False,True,40.45637,-3.69529,Madrid,Cuatro Caminos,False,10,rent,,,,1200.0,17.0,1719475.0,flat,Madrid,2,True,70.0,good,"Cuatro Caminos, Madrid","Piso en avenida General Perón, 32",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/06/e9/600654283.jpg,https://www.idealista.com/inmueble/1719475/,POINT(-3.69529 40.45637)
"general Arrando, 14",2,es,flat,,1810,Chamberí,True,3248-14010,4,True,False,True,True,True,40.431621,-3.6957454,Madrid,Almagro,False,20,rent,,,,1750.0,15.0,8.2530209E7,flat,Madrid,3,True,115.0,good,"Almagro, Madrid","Piso en general Arrando, 14",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/15/bf/599606912.jpg,https://www.idealista.com/inmueble/82530209/,POINT(-3.6957454 40.431621)
"paseo Reina Cristina, 8",2,es,flat,,2109,Retiro,False,462,-1,False,False,True,True,True,40.4067347,-3.6829236,Madrid,Pacífico,False,1,rent,,,,1100.0,14.0,885101.0,flat,Madrid,3,True,76.0,good,"Pacífico, Madrid","Piso en paseo Reina Cristina, 8",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/31/d0/606222572.jpg,https://www.idealista.com/inmueble/885101/,POINT(-3.6829236 40.4067347)
gabriel Miro,1,es,flat,,1098,Centro,True,03110,5,False,False,True,True,True,40.4125437,-3.7159635,Madrid,Palacio,False,24,rent,,,,1150.0,16.0,8.2704016E7,flat,Madrid,2,False,70.0,good,"Palacio, Madrid",Piso en gabriel Miro,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/e0/67/603075258.jpg,https://www.idealista.com/inmueble/82704016/,POINT(-3.7159635 40.4125437)
calle de Espoz y Mina,1,es,flat,,355,Centro,True,,1,False,False,True,True,False,40.4146573,-3.7008802,Madrid,Huertas-Cortes,False,20,rent,,,,1100.0,24.0,4.0079923E7,flat,Madrid,1,False,45.0,good,"Huertas-Cortes, Madrid",Piso en calle de Espoz y Mina,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/92/f1/273540045.jpg,https://www.idealista.com/inmueble/40079923/,POINT(-3.7008802 40.4146573)
"travesía de Trujillos, Madrid",1,es,flat,,388,Centro,True,W-02E2PY,3,False,False,True,True,False,40.4195613,-3.7067047,Madrid,Sol,False,23,rent,,,,1100.0,18.0,8.2875574E7,flat,Madrid,1,False,60.0,good,"Sol, Madrid","Piso en travesía de Trujillos, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/df/fe/606810794.jpg,https://www.idealista.com/inmueble/82875574/,POINT(-3.7067047 40.4195613)
"calle Quintana, Madrid",4,es,flat,,1470,Moncloa,True,W-02DZB0,3,False,False,True,True,False,40.4267471,-3.7153886,Madrid,Argüelles,False,44,rent,,,,3700.0,19.0,8.2743779E7,flat,Madrid,4,False,200.0,good,"Argüelles, Madrid","Piso en calle Quintana, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/55/16/603853753.jpg,https://www.idealista.com/inmueble/82743779/,POINT(-3.7153886 40.4267471)
"calle del Jazmín, 52 B",2,es,flat,,7866,Ciudad Lineal,True,2805-015293-01,3,False,False,True,True,False,40.4806536,-3.6645437,Madrid,Costillares,False,20,rent,True,True,,1150.0,11.0,8.3308928E7,flat,Madrid,2,True,105.0,good,"Costillares, Madrid","Piso en calle del Jazmín, 52 B",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/9d/69/615491524.jpg,https://www.idealista.com/inmueble/83308928/,POINT(-3.6645437 40.4806536)
"calle de Don Ramón de la Cruz, Madrid",1,es,flat,,2851,Salamanca,False,03560,4,False,False,True,True,True,40.4286818,-3.674413,Madrid,Lista,False,24,rent,True,True,,1200.0,24.0,8.2999211E7,flat,Madrid,2,False,50.0,good,"Lista, Madrid","Piso en calle de Don Ramón de la Cruz, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/fb/69/609518240.jpg,https://www.idealista.com/inmueble/82999211/,POINT(-3.674413 40.4286818)
"plaza General Vara del Ery, 11",2,es,flat,,879,Centro,True,164,4,True,False,True,True,False,40.4095128,-3.7086137,Madrid,Lavapiés-Embajadores,False,1,rent,,,,1200.0,18.0,2.5934784E7,flat,Madrid,2,True,67.0,good,"Lavapiés-Embajadores, Madrid","Piso en plaza General Vara del Ery, 11",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/51/ae/606390111.jpg,https://www.idealista.com/inmueble/25934784/,POINT(-3.7086137 40.4095128)
"calle Guerrero y Mendoza, Madrid",4,es,chalet,terracedHouse,4804,Chamartín,False,W-02E84S,0,False,False,False,True,False,40.4511596,-3.6699835,Madrid,Ciudad Jardín,False,38,rent,,,,2900.0,16.0,8.3169439E7,chalet,Madrid,3,False,185.0,good,"Ciudad Jardín, Madrid","Chalet adosado en calle Guerrero y Mendoza, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/f5/00/612661059.jpg,https://www.idealista.com/inmueble/83169439/,POINT(-3.6699835 40.4511596)
villanueva,1,es,flat,,1363,Salamanca,True,W-02BFLL,2,False,False,True,True,False,40.4217808,-3.6895332,Madrid,Recoletos,False,29,rent,True,True,,2400.0,30.0,8.3125636E7,flat,Madrid,1,False,80.0,good,"Recoletos, Madrid",Piso en villanueva,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/5f/b1/611987732.jpg,https://www.idealista.com/inmueble/83125636/,POINT(-3.6895332 40.4217808)
"colombia, 61",1,es,flat,,5554,Chamartín,True,399,4,True,False,True,True,False,40.4586136,-3.668543,Madrid,Bernabéu-Hispanoamérica,False,1,rent,True,False,160.0,1100.0,16.0,8.2333926E7,flat,Madrid,1,True,70.0,good,"Bernabéu-Hispanoamérica, Madrid","Piso en colombia, 61",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/a4/78/606032021.jpg,https://www.idealista.com/inmueble/82333926/,POINT(-3.668543 40.4586136)
calle Claudio Coello,2,es,flat,,2304,Salamanca,True,4314a,2,True,False,True,True,False,40.4321891,-3.6861455,Madrid,Castellana,False,19,rent,True,False,150.0,1650.0,17.0,886882.0,flat,Madrid,2,False,100.0,good,"Castellana, Madrid",Piso en calle Claudio Coello,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/67/e9/6056366.jpg,https://www.idealista.com/inmueble/886882/,POINT(-3.6861455 40.4321891)
"calle Tribaldos, 27",2,es,flat,,8065,Hortaleza,True,AR1868i,1,True,False,True,False,False,40.4672666,-3.6358877,Madrid,Canillas,False,39,rent,,,,1100.0,13.0,8.1758667E7,flat,Madrid,3,True,82.0,good,"Canillas, Madrid","Piso en calle Tribaldos, 27",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/14/f4/597950111.jpg,https://www.idealista.com/inmueble/81758667/,POINT(-3.6358877 40.4672666)
