address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
"calle Hilarión Eslava, Madrid",3,es,{'typology': 'flat'},2517,Chamberí,True,03908,7,False,False,True,True,True,40.4368917,-3.7175039,Madrid,Gaztambide,False,26,rent,,2300.0,13.0,83208224,flat,Madrid,3,False,172.0,good,"{'subtitle': 'Gaztambide, Madrid', 'title': 'Piso en calle Hilarión Eslava, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/a8/03/613526561.jpg,https://www.idealista.com/inmueble/83208224/
arrieta,2,es,{'typology': 'flat'},714,Centro,True,03998,3,False,False,True,True,True,40.4174142,-3.7125488,Madrid,Palacio,False,24,rent,,2095.0,21.0,83245892,flat,Madrid,2,False,98.0,good,"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en arrieta'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/f1/58/614304860.jpg,https://www.idealista.com/inmueble/83245892/
"calle del Hierro, Madrid",1,es,{'typology': 'flat'},2793,Arganzuela,True,03607,5,False,False,False,True,True,40.3939,-3.69018,Madrid,Delicias,False,24,rent,,900.0,16.0,82983931,flat,Madrid,1,False,55.0,good,"{'subtitle': 'Delicias, Madrid', 'title': 'Piso en calle del Hierro, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/8e/8d/615083465.jpg,https://www.idealista.com/inmueble/82983931/
"calle de Antonio López Aguado, Madrid",1,es,{'typology': 'flat'},7305,Fuencarral,True,03635,2,False,False,True,True,True,40.4822276,-3.698641,Madrid,La Paz,False,25,rent,,1200.0,13.0,82996121,flat,Madrid,2,False,90.0,good,"{'subtitle': 'La Paz, Madrid', 'title': 'Piso en calle de Antonio López Aguado, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/78/cf/612732045.jpg,https://www.idealista.com/inmueble/82996121/
avenida del Talgo,2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",7279,Moncloa,True,MJ181112,4,False,False,True,True,False,40.4491798,-3.7788063,Madrid,Aravaca,False,28,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2400.0,14.0,83254911,penthouse,Madrid,3,False,170.0,,"{'subtitle': 'Aravaca, Madrid', 'title': 'Ático en avenida del Talgo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/7c/d3/614495376.jpg,https://www.idealista.com/inmueble/83254911/
"calle Miguel Servet, Madrid",1,es,{'typology': 'flat'},1209,Centro,True,00480,3,False,False,False,True,False,40.4060839,-3.7007983,Madrid,Lavapiés-Embajadores,False,21,rent,,1300.0,17.0,83412721,flat,Madrid,2,False,75.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en calle Miguel Servet, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/1b/1a/617507382.jpg,https://www.idealista.com/inmueble/83412721/
"calle de San Vicente Ferrer, Madrid",1,es,{'typology': 'flat'},855,Centro,False,VSVF204,4,False,False,False,True,False,40.424163,-3.7019294,Madrid,Malasaña-Universidad,False,38,rent,,810.0,18.0,83366689,flat,Madrid,1,False,45.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en calle de San Vicente Ferrer, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/b0/3f/617393132.jpg,https://www.idealista.com/inmueble/83366689/
"paseo de la Habana, Madrid",4,es,{'typology': 'flat'},4905,Chamartín,True,02.1,en,False,False,True,True,False,40.4577897,-3.6832012,Madrid,Bernabéu-Hispanoamérica,False,26,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2800.0,16.0,83289729,flat,Madrid,4,False,180.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en paseo de la Habana, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/af/c7/615075470.jpg,https://www.idealista.com/inmueble/83289729/
"reina Victoria, 35",2,es,{'typology': 'flat'},3378,Chamberí,False,6224/831,3,False,False,True,True,False,40.4466822,-3.7102346,Madrid,Vallehermoso,False,23,rent,,1295.0,12.0,83323974,flat,Madrid,3,True,110.0,good,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso en reina Victoria, 35'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/32/e9/615795189.jpg,https://www.idealista.com/inmueble/83323974/
"MELENDEZ VALDES, 16",1,es,{'typology': 'flat'},1886,Chamberí,True,FH-596,6,False,False,True,True,True,40.4330345,-3.7099766,Madrid,Arapiles,False,27,rent,,950.0,16.0,83342119,flat,Madrid,1,True,60.0,good,"{'subtitle': 'Arapiles, Madrid', 'title': 'Piso en MELENDEZ VALDES, 16'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/00/20/616612985.jpg,https://www.idealista.com/inmueble/83342119/
calle Mar Mediterráneo,4,es,"{'typology': 'flat', 'subTypology': 'duplex'}",14184,Zona Monte el Pilar,True,MJ181105,4,False,False,True,True,False,40.46613,-3.85866,Majadahonda,,False,40,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2650.0,15.0,83124302,duplex,Madrid,4,False,178.0,,"{'subtitle': 'Zona Monte el Pilar, Majadahonda', 'title': 'Dúplex en calle Mar Mediterráneo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/f7/c0/611969259.jpg,https://www.idealista.com/inmueble/83124302/
"calle de Ponzano, Madrid",3,es,{'typology': 'flat'},2944,Chamberí,True,01.3,5,False,False,True,True,True,40.4429446,-3.699993,Madrid,Nuevos Ministerios-Ríos Rosas,False,33,rent,,2100.0,20.0,83227578,flat,Madrid,2,False,107.0,good,"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Piso en calle de Ponzano, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/35/61/616587689.jpg,https://www.idealista.com/inmueble/83227578/
"calle Guillermo de Osma, Madrid",2,es,"{'typology': 'flat', 'subTypology': 'duplex'}",2517,Arganzuela,True,03729,7,False,False,True,True,True,40.3943962,-3.6987409,Madrid,Chopera,False,25,rent,,1550.0,10.0,83090126,duplex,Madrid,2,False,150.0,good,"{'subtitle': 'Chopera, Madrid', 'title': 'Dúplex en calle Guillermo de Osma, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/f1/30/611376255.jpg,https://www.idealista.com/inmueble/83090126/
arte,1,es,{'typology': 'flat'},7710,Ciudad Lineal,True,03621,6,False,False,True,True,True,40.4816634,-3.6724369,Madrid,Costillares,False,22,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1100.0,15.0,82986268,flat,Madrid,1,False,75.0,good,"{'subtitle': 'Costillares, Madrid', 'title': 'Piso en arte'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/ce/b8/615067956.jpg,https://www.idealista.com/inmueble/82986268/
PEZ VOLADOR,2,es,{'typology': 'flat'},3301,Retiro,True,03696,3,False,False,True,True,True,40.4128813,-3.6654812,Madrid,Estrella,False,23,rent,,980.0,14.0,83029215,flat,Madrid,3,False,72.0,good,"{'subtitle': 'Estrella, Madrid', 'title': 'Piso en PEZ VOLADOR'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/cc/a3/612716777.jpg,https://www.idealista.com/inmueble/83029215/
"calle del Puerto de Maspalomas, Madrid",1,es,{'typology': 'flat'},6757,Fuencarral,True,03741,1,False,False,True,True,True,40.47673,-3.71626,Madrid,Pilar,False,19,rent,,950.0,12.0,83067599,flat,Madrid,3,False,80.0,good,"{'subtitle': 'Pilar, Madrid', 'title': 'Piso en calle del Puerto de Maspalomas, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/d3/97/610952100.jpg,https://www.idealista.com/inmueble/83067599/
EL FERROL,1,es,{'typology': 'flat'},6445,Fuencarral,True,04041,9,False,False,True,True,True,40.474599,-3.7019548,Madrid,Pilar,False,24,rent,,950.0,15.0,83305420,flat,Madrid,1,False,65.0,good,"{'subtitle': 'Pilar, Madrid', 'title': 'Piso en EL FERROL'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/9f/b0/615423272.jpg,https://www.idealista.com/inmueble/83305420/
vinaroz,1,es,{'typology': 'flat'},4104,Chamartín,True,03755,1,False,False,True,True,True,40.4475097,-3.6775484,Madrid,Ciudad Jardín,False,22,rent,,850.0,14.0,83091620,flat,Madrid,1,False,61.0,good,"{'subtitle': 'Ciudad Jardín, Madrid', 'title': 'Piso en vinaroz'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/9c/8d/611402778.jpg,https://www.idealista.com/inmueble/83091620/
calle Vicente Blasco Ibáñez,2,es,{'typology': 'flat'},9696,Hortaleza,True,VIC039,4,False,False,True,True,False,40.4945987,-3.6527643,Madrid,Sanchinarro,False,26,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1500.0,17.0,83361045,flat,Madrid,2,False,86.0,good,"{'subtitle': 'Sanchinarro, Madrid', 'title': 'Piso en calle Vicente Blasco Ibáñez'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/95/81/616529705.jpg,https://www.idealista.com/inmueble/83361045/
"calle Serrano, Madrid",2,es,{'typology': 'flat'},1977,Salamanca,True,MS-00069,3,False,False,True,True,True,40.4299634,-3.6886569,Madrid,Castellana,False,33,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 170.0}",2900.0,21.0,83379342,flat,Madrid,2,False,141.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle Serrano, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/05/e5/616877653.jpg,https://www.idealista.com/inmueble/83379342/
"calle San Martín de Porres, Madrid, 12",3,es,{'typology': 'flat'},6251,Moncloa,True,,5,False,False,True,True,False,40.4697873,-3.7283245,Madrid,Ciudad Universitaria,False,27,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1900.0,10.0,83342880,flat,Madrid,4,True,187.0,good,"{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Piso en calle San Martín de Porres, Madrid, 12'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/ba/9d/616175743.jpg,https://www.idealista.com/inmueble/83342880/
camino Viejo de Húmera,8,es,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",7909,Somosaguas,False,JC271118,,False,False,,True,False,40.4297747,-3.7960029,Pozuelo de Alarcón,Somosaguas,False,40,rent,,8500.0,11.0,83315293,chalet,Madrid,8,False,800.0,,"{'subtitle': 'Somosaguas, Pozuelo de Alarcón', 'title': 'Casa independiente en camino Viejo de Húmera'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/1f/bc/615615163.jpg,https://www.idealista.com/inmueble/83315293/
calle de la Princesa,2,es,{'typology': 'flat'},1815,Moncloa,True,03839,4,False,False,True,True,True,40.42942,-3.71754,Madrid,Argüelles,False,20,rent,,1500.0,15.0,83164304,flat,Madrid,2,False,100.0,good,"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en calle de la Princesa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/ef/a7/612580686.jpg,https://www.idealista.com/inmueble/83164304/
"calle de Don Ramón de la Cruz, Madrid",2,es,{'typology': 'flat'},3111,Salamanca,True,03609,5,False,False,True,True,True,40.4270929,-3.6700585,Madrid,Lista,False,24,rent,,2400.0,14.0,82984184,flat,Madrid,5,False,169.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso en calle de Don Ramón de la Cruz, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/20/bf/612613586.jpg,https://www.idealista.com/inmueble/82984184/
paseo de la Castellana,2,es,{'typology': 'flat'},7074,Chamartín,True,03364,4,False,False,True,True,True,40.47825,-3.683213,Madrid,Castilla,False,22,rent,,1350.0,19.0,82989360,flat,Madrid,2,False,70.0,good,"{'subtitle': 'Castilla, Madrid', 'title': 'Piso en paseo de la Castellana'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/6c/72/613514148.jpg,https://www.idealista.com/inmueble/82989360/
de Castelló,2,es,{'typology': 'flat'},3060,Salamanca,True,03606,7,False,False,True,True,True,40.4366154,-3.6792665,Madrid,Castellana,False,25,rent,,1900.0,15.0,82983963,flat,Madrid,2,False,125.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en de Castelló'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/03/69/615076924.jpg,https://www.idealista.com/inmueble/82983963/
paseo del Pintor Rosales,2,es,{'typology': 'flat'},1998,Moncloa,True,03720,1,False,False,False,True,True,40.4272897,-3.7231887,Madrid,Argüelles,False,19,rent,,1950.0,20.0,83054906,flat,Madrid,3,False,100.0,good,"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en paseo del Pintor Rosales'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/a5/f4/610673541.jpg,https://www.idealista.com/inmueble/83054906/
"calle Rafael Bergamín, Madrid",2,es,{'typology': 'flat'},5172,Ciudad Lineal,True,03795,7,False,False,True,True,True,40.45061,-3.66238,Madrid,San Juan Bautista,False,24,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1300.0,14.0,83101538,flat,Madrid,2,False,90.0,good,"{'subtitle': 'San Juan Bautista, Madrid', 'title': 'Piso en calle Rafael Bergamín, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/8e/86/611592605.jpg,https://www.idealista.com/inmueble/83101538/
REYES MAGOS,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",2563,Retiro,True,04035,7,False,False,True,True,True,40.4077908,-3.6762126,Madrid,Niño Jesús,False,20,rent,,800.0,27.0,83292184,studio,Madrid,0,False,30.0,good,"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Estudio en REYES MAGOS'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/f4/c2/615121428.jpg,https://www.idealista.com/inmueble/83292184/
"calle de Martín de los Heros, Madrid",1,es,{'typology': 'flat'},1468,Moncloa,True,03868,2,False,False,True,True,True,40.4277429,-3.7135868,Madrid,Argüelles,False,21,rent,,1350.0,18.0,83169893,flat,Madrid,4,False,74.0,good,"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en calle de Martín de los Heros, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/9b/3f/612669792.jpg,https://www.idealista.com/inmueble/83169893/
lagasca,1,es,{'typology': 'flat'},1968,Salamanca,True,03937,7,False,False,True,True,True,40.427378,-3.6856629,Madrid,Recoletos,False,26,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1900.0,35.0,83209734,flat,Madrid,2,False,55.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en lagasca'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/6e/e0/613556535.jpg,https://www.idealista.com/inmueble/83209734/
"calle de Ramos Carrión, Madrid",2,es,{'typology': 'flat'},4600,Chamartín,True,03600,2,False,False,True,True,True,40.4477139,-3.668243,Madrid,Prosperidad,False,24,rent,,1500.0,13.0,82983156,flat,Madrid,2,False,115.0,good,"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en calle de Ramos Carrión, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/6e/38/609177054.jpg,https://www.idealista.com/inmueble/82983156/
camino DE SANTIAGO,1,es,{'typology': 'flat'},9003,Fuencarral,True,03735,2,False,False,True,True,True,40.4945792,-3.6752164,Madrid,Las Tablas,False,23,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1200.0,17.0,83058472,flat,Madrid,2,False,70.0,good,"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en camino DE SANTIAGO'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/5c/31/610732982.jpg,https://www.idealista.com/inmueble/83058472/
"calle Columela, Madrid",2,es,{'typology': 'flat'},1625,Salamanca,True,MS-00068,2,False,False,True,True,False,40.419468,-3.6853131,Madrid,Recoletos,False,35,rent,,2950.0,13.0,83346394,flat,Madrid,4,False,230.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en calle Columela, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/05/cd/616237808.jpg,https://www.idealista.com/inmueble/83346394/
"calle Fuente del Saz, Madrid",1,es,{'typology': 'flat'},4757,Chamartín,False,VFS5,2,False,False,False,True,False,40.4546328,-3.6782559,Madrid,Bernabéu-Hispanoamérica,False,20,rent,,1080.0,16.0,83409397,flat,Madrid,2,False,67.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en calle Fuente del Saz, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/a5/56/617447349.jpg,https://www.idealista.com/inmueble/83409397/
"calle del Conde de la Cimera, Madrid",2,es,{'typology': 'flat'},3516,Moncloa,True,CCC48,8,False,False,True,True,False,40.4475155,-3.7132492,Madrid,Ciudad Universitaria,False,23,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2000.0,13.0,83407113,flat,Madrid,2,False,150.0,good,"{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Piso en calle del Conde de la Cimera, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/fa/9f/617400163.jpg,https://www.idealista.com/inmueble/83407113/
"calle Infante , Madrid",1,es,{'typology': 'flat'},691,Centro,True,03768,2,False,False,True,True,True,40.4132923,-3.6972872,Madrid,Huertas-Cortes,False,27,rent,,1100.0,16.0,83109657,flat,Madrid,1,False,70.0,good,"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en calle Infante , Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/90/15/611776657.jpg,https://www.idealista.com/inmueble/83109657/
calle de García de Paredes,2,es,{'typology': 'flat'},2446,Chamberí,False,102949,2,False,False,True,True,True,40.4377821,-3.6960698,Madrid,Almagro,False,25,rent,,1850.0,20.0,82973566,flat,Madrid,3,False,93.0,good,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso en calle de García de Paredes'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/ed/e6/608974959.jpg,https://www.idealista.com/inmueble/82973566/
pelayo,2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",907,Centro,True,03940,2,False,False,True,True,True,40.4227232,-3.6969858,Madrid,Chueca-Justicia,False,26,rent,,2000.0,12.0,83230088,penthouse,Madrid,4,False,170.0,good,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Ático en pelayo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/8e/ef/613998958.jpg,https://www.idealista.com/inmueble/83230088/
ana de Austria,2,es,{'typology': 'flat'},9590,Hortaleza,True,03685,4,False,False,True,True,True,40.49478,-3.656124,Madrid,Sanchinarro,False,21,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1600.0,13.0,83018596,flat,Madrid,3,False,128.0,good,"{'subtitle': 'Sanchinarro, Madrid', 'title': 'Piso en ana de Austria'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/90/c2/612717888.jpg,https://www.idealista.com/inmueble/83018596/
JULIO PALACIOS,4,es,{'typology': 'flat'},7287,Fuencarral,True,03672,2,False,False,True,True,True,40.4816033,-3.6925765,Madrid,La Paz,False,21,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3300.0,13.0,83017704,flat,Madrid,5,False,260.0,good,"{'subtitle': 'La Paz, Madrid', 'title': 'Piso en JULIO PALACIOS'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/7e/cc/612719033.jpg,https://www.idealista.com/inmueble/83017704/
avenida de Burgos,5,es,{'typology': 'flat'},6234,Chamartín,True,03390,4,False,False,True,True,True,40.4691023,-3.6781186,Madrid,Castilla,False,25,rent,,4900.0,13.0,82988419,flat,Madrid,5,False,390.0,good,"{'subtitle': 'Castilla, Madrid', 'title': 'Piso en avenida de Burgos'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/a5/8f/615059229.jpg,https://www.idealista.com/inmueble/82988419/
embajadores,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",2260,Arganzuela,True,03732,2,False,False,True,True,True,40.3974936,-3.6952345,Madrid,Chopera,False,25,rent,,980.0,23.0,83090649,studio,Madrid,0,False,42.0,good,"{'subtitle': 'Chopera, Madrid', 'title': 'Estudio en embajadores'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/7d/bc/611386619.jpg,https://www.idealista.com/inmueble/83090649/
jesús del Valle,2,es,{'typology': 'flat'},724,Centro,True,03969,2,False,False,True,True,True,40.4229785,-3.7062256,Madrid,Malasaña-Universidad,False,25,rent,,1450.0,15.0,83229901,flat,Madrid,2,False,96.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en jesús del Valle'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/b6/ae/613994396.jpg,https://www.idealista.com/inmueble/83229901/
